Axle Number,Wheel Number,Timestamp,Wheel Angle,
0,0,2.89555,2.02734,
0,0,2.91612,2.02734,
0,0,2.93595,2.02734,
0,0,2.96049,2.02734,
0,0,2.97717,2.02734,
0,0,2.99713,2.02734,
0,0,3.01714,2.02734,
0,0,3.03714,2.02734,
0,0,3.05993,2.02734,
0,0,3.07755,2.02734,
0,0,3.09794,2.02734,
0,0,3.11812,2.02734,
0,0,3.1383,2.02734,
0,0,3.16096,2.02734,
0,0,3.17913,2.02734,
0,0,3.19914,2.02734,
0,0,3.21966,2.02734,
0,0,3.23946,2.02734,
0,0,3.26109,2.02734,
0,0,3.28003,2.02734,
0,0,3.30026,2.02734,
0,0,3.32065,2.02734,
0,0,3.34083,2.02734,
0,0,3.3634,2.02734,
0,0,3.38124,2.02734,
0,0,3.40184,2.02734,
0,0,3.42232,2.02734,
0,0,3.44254,2.02734,
0,0,3.46277,2.02734,
0,0,3.48295,2.02734,
0,0,3.50356,2.02734,
0,0,3.52374,2.02734,
0,0,3.54477,2.02734,
0,0,3.56461,2.02734,
0,0,3.58488,2.02734,
0,0,3.6051,2.02734,
0,0,3.62532,2.02734,
0,0,3.6455,2.02734,
0,0,3.66807,2.02734,
0,0,3.68825,2.02734,
0,0,3.70843,2.02734,
0,0,3.72866,2.02734,
0,0,3.74922,2.02734,
0,0,3.7697,2.02734,
0,0,3.78971,2.02734,
0,0,3.80976,2.02734,
0,0,3.83003,2.02734,
0,0,3.85076,2.02734,
0,0,3.87154,2.02734,
0,0,3.89134,2.02734,
0,0,3.91152,2.02734,
0,0,3.9317,2.02734,
0,0,3.95192,2.02734,
0,0,3.9721,2.02734,
0,0,3.99228,2.02734,
0,0,4.01289,2.02734,
0,0,4.03282,2.02734,
0,0,4.05291,2.02734,
0,0,4.07309,2.02734,
0,0,4.09332,2.02734,
0,0,4.11388,2.02734,
0,0,4.13385,2.02734,
0,0,4.15428,2.02734,
0,0,4.17498,2.02734,
0,0,4.19507,2.02734,
0,0,4.21559,2.02734,
0,0,4.23556,2.02734,
0,0,4.25574,2.02734,
0,0,4.27575,2.02734,
0,0,4.2961,2.02734,
0,0,4.31671,2.02734,
0,0,4.33638,2.02734,
0,0,4.35656,2.02734,
0,0,4.37721,2.02734,
0,0,4.39701,2.02734,
0,0,4.41719,2.02734,
0,0,4.43737,2.02734,
0,0,4.45895,2.02734,
0,0,4.47777,2.02734,
0,0,4.49799,2.02734,
0,0,4.51881,2.02734,
0,0,4.53912,2.02734,
0,0,4.55964,2.02734,
0,0,4.57953,2.02734,
0,0,4.59971,2.02734,
0,0,4.62002,2.02734,
0,0,4.64058,2.02734,
0,0,4.66106,2.02734,
0,0,4.68069,2.02734,
0,0,4.70086,2.02734,
0,0,4.72109,2.02734,
0,0,4.74127,2.02734,
0,0,4.76149,2.02734,
0,0,4.78171,2.02734,
0,0,4.8019,2.02734,
0,0,4.82216,2.02734,
0,0,4.84238,2.02734,
0,0,4.86304,2.02734,
0,0,4.88296,2.02734,
0,0,4.90314,2.02734,
0,0,4.92332,2.02734,
0,0,4.94388,2.02734,
0,0,4.96377,2.02734,
0,0,4.98395,2.02734,
0,0,5.00417,2.02734,
0,0,5.02435,2.02734,
0,0,5.04457,2.02734,
0,0,5.0648,2.02734,
0,0,5.08498,2.02734,
0,0,5.1052,2.02734,
0,0,5.12538,2.02734,
0,0,5.14556,2.02734,
0,0,5.16578,2.02734,
0,0,5.18609,2.02734,
0,0,5.20627,2.02734,
0,0,5.22718,2.02734,
0,0,5.24702,2.02734,
0,0,5.2672,2.02734,
0,0,5.28742,2.02734,
0,0,5.3076,2.02734,
0,0,5.32808,2.02734,
0,0,5.34805,2.02734,
0,0,5.36827,2.02734,
0,0,5.38849,2.02734,
0,0,5.40867,2.02734,
0,0,5.42911,2.02734,
0,0,5.44912,2.02734,
0,0,5.46969,2.02734,
0,0,5.48961,2.02734,
0,0,5.50983,2.02734,
0,0,5.53006,2.02734,
0,0,5.55024,2.02734,
0,0,5.57076,2.02734,
0,0,5.59098,2.02734,
0,0,5.6112,2.02734,
0,0,5.63138,2.02734,
0,0,5.65157,2.02734,
0,0,5.67298,2.02734,
0,0,5.69321,2.02734,
0,0,5.7139,2.02734,
0,0,5.73365,1.73828,
0,0,5.75452,1.73828,
0,0,5.77499,1.73828,
0,0,5.795,1.73828,
0,0,5.81561,1.44922,
0,0,5.83656,1.44922,
0,0,5.8567,1.44922,
0,0,5.87705,1.44922,
0,0,5.89736,1.44922,
0,0,5.9175,1.44922,
0,0,5.93768,0.867188,
0,0,5.9579,0.867188,
0,0,5.97812,0.867188,
0,0,5.9983,0.867188,
0,0,6.01848,0.578125,
0,0,6.03913,0.578125,
0,0,6.06,0.578125,
0,0,6.07971,0.578125,
0,0,6.10006,0.578125,
0,0,6.12024,0,
0,0,6.14046,0,
0,0,6.16128,0,
0,0,6.18103,0,
0,0,6.20125,0,
0,0,6.22143,-0.703125,
0,0,6.24161,-0.703125,
0,0,6.26179,-0.703125,
0,0,6.28201,-0.703125,
0,0,6.30224,-0.703125,
0,0,6.32242,-1.40234,
0,0,6.34294,-1.40234,
0,0,6.36282,-1.40234,
0,0,6.383,-1.40234,
0,0,6.40318,-1.40234,
0,0,6.42345,-2.45312,
0,0,6.44397,-2.45312,
0,0,6.46394,-2.45312,
0,0,6.4842,-2.45312,
0,0,6.50443,-2.45312,
0,0,6.52461,-3.15234,
0,0,6.54504,-3.15234,
0,0,6.56527,-3.15234,
0,0,6.58545,-3.15234,
0,0,6.60567,-3.15234,
0,0,6.62585,-3.85156,
0,0,6.64607,-3.85156,
0,0,6.66625,-3.85156,
0,0,6.68648,-3.85156,
0,0,6.70666,-3.85156,
0,0,6.72688,-4.90234,
0,0,6.74706,-4.90234,
0,0,6.76728,-4.90234,
0,0,6.78747,-4.90234,
0,0,6.80765,-4.90234,
0,0,6.82783,-5.95312,
0,0,6.84826,-5.95312,
0,0,6.86844,-5.95312,
0,0,6.88867,-5.95312,
0,0,6.90915,-5.95312,
0,0,6.92916,-7,
0,0,6.94942,-7,
0,0,6.96969,-7,
0,0,6.98978,-7,
0,0,7.01013,-7,
0,0,7.03031,-8.05078,
0,0,7.05054,-8.05078,
0,0,7.0708,-8.05078,
0,0,7.09107,-8.05078,
0,0,7.11151,-8.05078,
0,0,7.13147,-9.10156,
0,0,7.15174,-9.10156,
0,0,7.17196,-9.10156,
0,0,7.19219,-9.10156,
0,0,7.21245,-9.10156,
0,0,7.23274,-10.5,
0,0,7.25343,-10.5,
0,0,7.27391,-10.5,
0,0,7.29396,-10.5,
0,0,7.3144,-10.5,
0,0,7.33454,-11.9023,
0,0,7.35493,-11.9023,
0,0,7.37558,-11.9023,
0,0,7.39559,-11.9023,
0,0,7.41607,-12.9531,
0,0,7.43612,-12.9531,
0,0,7.45669,-12.9531,
0,0,7.4767,-12.9531,
0,0,7.49675,-12.9531,
0,0,7.51697,-14,
0,0,7.53716,-14,
0,0,7.55768,-14,
0,0,7.57769,-14,
0,0,7.59787,-14,
0,0,7.61809,-15.0508,
0,0,7.63827,-15.0508,
0,0,7.6599,-15.0508,
0,0,7.67991,-15.0508,
0,0,7.70043,-15.0508,
0,0,7.7207,-16.1016,
0,0,7.74084,-16.1016,
0,0,7.7611,-16.1016,
0,0,7.78128,-16.1016,
0,0,7.80147,-16.1016,
0,0,7.82165,-17.1523,
0,0,7.84183,-17.1523,
0,0,7.8626,-17.1523,
0,0,7.88236,-17.1523,
0,0,7.90262,-17.1523,
0,0,7.92302,-18.2031,
0,0,7.94337,-18.2031,
0,0,7.96457,-18.2031,
0,0,7.98364,-18.2031,
0,0,8.00387,-18.2031,
0,0,8.02435,-19.25,
0,0,8.04453,-19.25,
0,0,8.06479,-19.25,
0,0,8.08497,-19.25,
0,0,8.10515,-19.25,
0,0,8.12572,-20.3008,
0,0,8.14598,-20.3008,
0,0,8.16617,-20.3008,
0,0,8.18639,-20.3008,
0,0,8.20657,-20.3008,
0,0,8.22692,-21,
0,0,8.24744,-21,
0,0,8.2674,-21,
0,0,8.28771,-21,
0,0,8.30789,-21,
0,0,8.32819,-22.0508,
0,0,8.34838,-22.0508,
0,0,8.3686,-22.0508,
0,0,8.38921,-22.0508,
0,0,8.40921,-22.0508,
0,0,8.42961,-23.1016,
0,0,8.44966,-23.1016,
0,0,8.46988,-23.1016,
0,0,8.49024,-23.1016,
0,0,8.51042,-23.1016,
0,0,8.53068,-24.1523,
0,0,8.55095,-24.1523,
0,0,8.57134,-24.1523,
0,0,8.59152,-24.1523,
0,0,8.61175,-24.1523,
0,0,8.63193,-24.8516,
0,0,8.65211,-24.8516,
0,0,8.67391,-24.8516,
0,0,8.694,-24.8516,
0,0,8.71393,-24.8516,
0,0,8.73415,-25.9023,
0,0,8.75455,-25.9023,
0,0,8.77601,-25.9023,
0,0,8.79585,-25.9023,
0,0,8.81603,-26.6016,
0,0,8.83599,-26.6016,
0,0,8.85664,-26.6016,
0,0,8.87908,-26.6016,
0,0,8.89764,-26.6016,
0,0,8.91706,-27.3008,
0,0,8.93707,-27.3008,
0,0,8.9575,-27.3008,
0,0,8.97773,-27.3008,
0,0,8.99765,-27.3008,
0,0,9.01783,-28.3516,
0,0,9.03806,-28.3516,
0,0,9.05883,-28.3516,
0,0,9.0785,-28.3516,
0,0,9.09868,-28.3516,
0,0,9.11972,-29.0508,
0,0,9.13934,-29.0508,
0,0,9.15991,-29.0508,
0,0,9.17987,-29.0508,
0,0,9.20022,-29.0508,
0,0,9.2204,-30.1016,
0,0,9.24067,-30.1016,
0,0,9.26085,-30.1016,
0,0,9.28107,-30.1016,
0,0,9.30143,-30.1016,
0,0,9.32164,-31.1523,
0,0,9.34186,-31.1523,
0,0,9.36251,-31.1523,
0,0,9.38235,-31.1523,
0,0,9.40253,-31.1523,
0,0,9.42275,-31.8516,
0,0,9.44349,-31.8516,
0,0,9.46367,-31.8516,
0,0,9.48389,-31.8516,
0,0,9.50407,-31.8516,
0,0,9.52429,-32.9023,
0,0,9.54448,-32.9023,
0,0,9.56491,-32.9023,
0,0,9.58514,-32.9023,
0,0,9.60527,-32.9023,
0,0,9.62545,-33.9531,
0,0,9.64568,-33.9531,
0,0,9.66586,-33.9531,
0,0,9.68608,-33.9531,
0,0,9.70626,-33.9531,
0,0,9.72644,-34.6523,
0,0,9.74667,-34.6523,
0,0,9.76685,-34.6523,
0,0,9.78703,-34.6523,
0,0,9.80725,-34.6523,
0,0,9.82747,-34.6523,
0,0,9.8477,-34.6523,
0,0,9.86788,-34.6523,
0,0,9.8881,-34.6523,
0,0,9.90828,-34.6523,
0,0,9.92846,-34.6523,
0,0,9.94868,-34.6523,
0,0,9.96976,-34.6523,
0,0,9.98922,-34.6523,
0,0,10.0095,-34.6523,
0,0,10.0297,-34.6523,
0,0,10.05,-34.6523,
0,0,10.0703,-34.6523,
0,0,10.0908,-34.6523,
0,0,10.111,-34.6523,
0,0,10.1312,-34.6523,
0,0,10.1514,-34.6523,
0,0,10.1716,-34.6523,
0,0,10.1918,-34.6523,
0,0,10.212,-34.6523,
0,0,10.2322,-34.6523,
0,0,10.2524,-34.6523,
0,0,10.2726,-34.6523,
0,0,10.2928,-34.6523,
0,0,10.313,-34.6523,
0,0,10.3332,-34.6523,
0,0,10.3534,-34.6523,
0,0,10.3739,-34.6523,
0,0,10.3939,-34.6523,
0,0,10.4145,-34.6523,
0,0,10.4345,-34.6523,
0,0,10.4551,-34.6523,
0,0,10.475,-34.6523,
0,0,10.4956,-34.6523,
0,0,10.5155,-34.6523,
0,0,10.5356,-34.6523,
0,0,10.5558,-34.6523,
0,0,10.5764,-34.6523,
0,0,10.5964,-34.6523,
0,0,10.6167,-34.6523,
0,0,10.6372,-34.6523,
0,0,10.6579,-34.6523,
0,0,10.679,-34.6523,
0,0,10.6993,-34.6523,
0,0,10.7199,-34.6523,
0,0,10.74,-34.6523,
0,0,10.761,-34.6523,
0,0,10.7804,-34.6523,
0,0,10.8007,-34.6523,
0,0,10.821,-34.6523,
0,0,10.8415,-34.6523,
0,0,10.8617,-34.6523,
0,0,10.8819,-34.6523,
0,0,10.9021,-34.6523,
0,0,10.9223,-34.6523,
0,0,10.9425,-34.6523,
0,0,10.9628,-34.6523,
0,0,10.9829,-34.6523,
0,0,11.0032,-34.6523,
0,0,11.0234,-34.6523,
0,0,11.0437,-34.6523,
0,0,11.0639,-34.6523,
0,0,11.0841,-34.6523,
0,0,11.1043,-34.6523,
0,0,11.1247,-34.6523,
0,0,11.1448,-34.6523,
0,0,11.1652,-34.6523,
0,0,11.1855,-34.6523,
0,0,11.2057,-34.6523,
0,0,11.226,-34.6523,
0,0,11.2465,-34.6523,
0,0,11.2664,-34.6523,
0,0,11.2867,-34.6523,
0,0,11.3069,-34.6523,
0,0,11.3271,-34.6523,
0,0,11.3473,-34.6523,
0,0,11.3675,-34.6523,
0,0,11.3877,-34.6523,
0,0,11.4079,-34.6523,
0,0,11.4281,-34.6523,
0,0,11.4484,-34.6523,
0,0,11.4685,-34.6523,
0,0,11.4888,-34.6523,
0,0,11.5093,-34.6523,
0,0,11.5292,-34.6523,
0,0,11.5494,-34.6523,
0,0,11.5698,-34.6523,
0,0,11.5898,-34.6523,
0,0,11.6101,-34.6523,
0,0,11.6303,-34.6523,
0,0,11.6505,-34.6523,
0,0,11.671,-34.6523,
0,0,11.692,-34.6523,
0,0,11.7117,-34.6523,
0,0,11.7319,-34.6523,
0,0,11.7523,-34.6523,
0,0,11.7725,-34.6523,
0,0,11.7927,-34.6523,
0,0,11.8129,-34.6523,
0,0,11.8331,-34.6523,
0,0,11.8534,-34.6523,
0,0,11.8744,-34.6523,
0,0,11.8941,-34.6523,
0,0,11.9143,-34.6523,
0,0,11.9344,-34.6523,
0,0,11.9546,-34.6523,
0,0,11.9754,-34.6523,
0,0,11.9954,-34.6523,
0,0,12.0158,-34.6523,
0,0,12.0363,-34.6523,
0,0,12.0562,-34.6523,
0,0,12.0767,-34.6523,
0,0,12.0967,-34.6523,
0,0,12.1167,-34.6523,
0,0,12.1369,-34.6523,
0,0,12.1574,-34.6523,
0,0,12.1773,-34.6523,
0,0,12.1975,-34.6523,
0,0,12.2177,-34.6523,
0,0,12.2379,-34.6523,
0,0,12.2589,-34.6523,
0,0,12.2783,-34.6523,
0,0,12.2985,-34.6523,
0,0,12.3187,-34.6523,
0,0,12.3392,-34.6523,
0,0,12.3593,-34.6523,
0,0,12.3793,-34.6523,
0,0,12.3996,-34.6523,
0,0,12.4198,-34.6523,
0,0,12.44,-34.6523,
0,0,12.4603,-34.6523,
0,0,12.4805,-34.6523,
0,0,12.501,-34.6523,
0,0,12.5218,-34.6523,
0,0,12.5417,-34.6523,
0,0,12.562,-34.6523,
0,0,12.5819,-34.6523,
0,0,12.6022,-34.6523,
0,0,12.6229,-34.6523,
0,0,12.6431,-34.6523,
0,0,12.6633,-34.6523,
0,0,12.6859,-34.6523,
0,0,12.706,-34.6523,
0,0,12.7264,-34.6523,
0,0,12.7466,-34.6523,
0,0,12.7668,-34.6523,
0,0,12.787,-34.6523,
0,0,12.8072,-34.6523,
0,0,12.8274,-34.6523,
0,0,12.848,-34.6523,
0,0,12.8684,-34.6523,
0,0,12.8892,-34.6523,
0,0,12.9093,-34.6523,
0,0,12.9293,-34.6523,
0,0,12.9497,-34.6523,
0,0,12.9706,-34.6523,
0,0,12.99,-34.6523,
0,0,13.0103,-34.6523,
0,0,13.0305,-34.6523,
0,0,13.0509,-34.6523,
0,0,13.0712,-34.6523,
0,0,13.0913,-34.6523,
0,0,13.1115,-34.6523,
0,0,13.1317,-34.6523,
0,0,13.1521,-34.6523,
0,0,13.1724,-34.6523,
0,0,13.1925,-34.6523,
0,0,13.2128,-34.6523,
0,0,13.2329,-34.6523,
0,0,13.2532,-34.6523,
0,0,13.2739,-34.6523,
0,0,13.2939,-34.6523,
0,0,13.3138,-34.6523,
0,0,13.334,-34.6523,
0,0,13.3542,-34.6523,
0,0,13.3751,-34.6523,
0,0,13.395,-34.6523,
0,0,13.4155,-34.6523,
0,0,13.4355,-34.6523,
0,0,13.4556,-34.6523,
0,0,13.476,-34.6523,
0,0,13.496,-34.6523,
0,0,13.5166,-33.9531,
0,0,13.5365,-33.9531,
0,0,13.5568,-33.9531,
0,0,13.5769,-33.9531,
0,0,13.5971,-33.9531,
0,0,13.618,-33.6016,
0,0,13.6383,-33.6016,
0,0,13.658,-33.6016,
0,0,13.678,-33.6016,
0,0,13.6983,-33.6016,
0,0,13.7186,-32.9023,
0,0,13.7388,-32.9023,
0,0,13.7599,-32.9023,
0,0,13.7793,-32.9023,
0,0,13.7995,-32.9023,
0,0,13.8199,-32.2031,
0,0,13.8401,-32.2031,
0,0,13.8605,-32.2031,
0,0,13.8805,-32.2031,
0,0,13.9007,-32.2031,
0,0,13.9211,-31.8516,
0,0,13.9413,-31.8516,
0,0,13.9615,-31.8516,
0,0,13.9817,-31.8516,
0,0,14.0019,-31.8516,
0,0,14.0221,-30.4531,
0,0,14.0423,-30.4531,
0,0,14.0627,-30.4531,
0,0,14.0829,-30.4531,
0,0,14.1031,-30.4531,
0,0,14.1233,-29.75,
0,0,14.1438,-29.75,
0,0,14.1637,-29.75,
0,0,14.1839,-29.75,
0,0,14.2042,-29.75,
0,0,14.2243,-28.3516,
0,0,14.2456,-28.3516,
0,0,14.2647,-28.3516,
0,0,14.2854,-28.3516,
0,0,14.3053,-28.3516,
0,0,14.326,-26.9531,
0,0,14.3462,-26.9531,
0,0,14.3663,-26.9531,
0,0,14.3865,-26.9531,
0,0,14.4067,-26.9531,
0,0,14.4269,-25.9023,
0,0,14.4471,-25.9023,
0,0,14.4673,-25.9023,
0,0,14.4875,-25.9023,
0,0,14.5078,-25.9023,
0,0,14.528,-24.8516,
0,0,14.5485,-24.8516,
0,0,14.5684,-24.8516,
0,0,14.5886,-24.8516,
0,0,14.6088,-24.8516,
0,0,14.6293,-23.8008,
0,0,14.6493,-23.8008,
0,0,14.6699,-23.8008,
0,0,14.6909,-23.8008,
0,0,14.7112,-23.8008,
0,0,14.7314,-22.4023,
0,0,14.752,-22.4023,
0,0,14.7719,-22.4023,
0,0,14.7921,-22.4023,
0,0,14.8123,-22.4023,
0,0,14.8325,-21,
0,0,14.8531,-21,
0,0,14.873,-21,
0,0,14.8931,-21,
0,0,14.9133,-21,
0,0,14.9335,-19.9531,
0,0,14.9537,-19.9531,
0,0,14.9744,-19.9531,
0,0,14.9945,-19.9531,
0,0,15.015,-19.9531,
0,0,15.0355,-18.9023,
0,0,15.0561,-18.9023,
0,0,15.076,-18.9023,
0,0,15.0967,-18.9023,
0,0,15.1165,-18.2031,
0,0,15.1366,-18.2031,
0,0,15.1569,-18.2031,
0,0,15.177,-18.2031,
0,0,15.1972,-18.2031,
0,0,15.2177,-17.1523,
0,0,15.2378,-17.1523,
0,0,15.2589,-17.1523,
0,0,15.2782,-17.1523,
0,0,15.2984,-17.1523,
0,0,15.3186,-16.1016,
0,0,15.3388,-16.1016,
0,0,15.3601,-16.1016,
0,0,15.3799,-16.1016,
0,0,15.3998,-16.1016,
0,0,15.42,-14.3516,
0,0,15.4403,-14.3516,
0,0,15.4608,-14.3516,
0,0,15.4808,-14.3516,
0,0,15.5012,-14.3516,
0,0,15.5215,-13.3008,
0,0,15.5417,-13.3008,
0,0,15.5621,-13.3008,
0,0,15.5821,-13.3008,
0,0,15.6027,-13.3008,
0,0,15.6226,-12.25,
0,0,15.643,-12.25,
0,0,15.6636,-12.25,
0,0,15.685,-12.25,
0,0,15.7053,-12.25,
0,0,15.7254,-10.8516,
0,0,15.7456,-10.8516,
0,0,15.7658,-10.8516,
0,0,15.7861,-10.8516,
0,0,15.8062,-10.8516,
0,0,15.8264,-9.45312,
0,0,15.8466,-9.45312,
0,0,15.867,-9.45312,
0,0,15.8872,-9.45312,
0,0,15.9074,-9.45312,
0,0,15.9277,-7.35156,
0,0,15.9479,-7.35156,
0,0,15.9681,-7.35156,
0,0,15.9883,-7.35156,
0,0,16.0089,-7.35156,
0,0,16.0288,-6.30078,
0,0,16.0493,-6.30078,
0,0,16.07,-6.30078,
0,0,16.0897,-6.30078,
0,0,16.1099,-6.30078,
0,0,16.1302,-4.90234,
0,0,16.1505,-4.90234,
0,0,16.1707,-4.90234,
0,0,16.191,-4.90234,
0,0,16.2112,-4.90234,
0,0,16.2314,-3.85156,
0,0,16.2516,-3.85156,
0,0,16.2718,-3.85156,
0,0,16.292,-3.85156,
0,0,16.3122,-3.85156,
0,0,16.3325,-2.45312,
0,0,16.3526,-2.45312,
0,0,16.373,-2.45312,
0,0,16.3978,-2.45312,
0,0,16.4145,-2.45312,
0,0,16.4344,-0.703125,
0,0,16.4545,-0.703125,
0,0,16.4749,-0.703125,
0,0,16.4949,-0.703125,
0,0,16.5155,0,
0,0,16.5354,0,
0,0,16.5556,0,
0,0,16.576,0,
0,0,16.5962,0,
0,0,16.6166,0.867188,
0,0,16.6366,0.867188,
0,0,16.6567,0.867188,
0,0,16.6769,0.867188,
0,0,16.6974,0.867188,
0,0,16.7176,1.73828,
0,0,16.7378,1.73828,
0,0,16.758,1.73828,
0,0,16.7782,1.73828,
0,0,16.7984,1.73828,
0,0,16.8186,2.60938,
0,0,16.8388,2.60938,
0,0,16.8599,2.60938,
0,0,16.88,2.60938,
0,0,16.8997,2.60938,
0,0,16.92,3.47656,
0,0,16.9402,3.47656,
0,0,16.9608,3.47656,
0,0,16.9807,3.47656,
0,0,17.0009,3.47656,
0,0,17.0212,4.34766,
0,0,17.0414,4.34766,
0,0,17.0617,4.34766,
0,0,17.082,4.34766,
0,0,17.1021,4.34766,
0,0,17.1223,4.92969,
0,0,17.1425,4.92969,
0,0,17.1634,4.92969,
0,0,17.1829,4.92969,
0,0,17.2032,4.92969,
0,0,17.2234,5.50781,
0,0,17.2436,5.50781,
0,0,17.2642,5.50781,
0,0,17.2841,5.50781,
0,0,17.3042,5.50781,
0,0,17.3245,6.37891,
0,0,17.3451,6.37891,
0,0,17.3649,6.37891,
0,0,17.3854,6.37891,
0,0,17.4058,6.37891,
0,0,17.4258,7.25,
0,0,17.4461,7.25,
0,0,17.4662,7.25,
0,0,17.4865,7.25,
0,0,17.5066,7.25,
0,0,17.5268,8.40625,
0,0,17.547,8.40625,
0,0,17.5673,8.40625,
0,0,17.5875,8.40625,
0,0,17.6077,8.40625,
0,0,17.6279,9.27734,
0,0,17.6481,9.27734,
0,0,17.6683,9.27734,
0,0,17.6895,9.27734,
0,0,17.7098,9.27734,
0,0,17.73,10.1484,
0,0,17.7505,10.1484,
0,0,17.7706,10.1484,
0,0,17.7907,10.1484,
0,0,17.8112,10.1484,
0,0,17.8314,11.3086,
0,0,17.8521,11.3086,
0,0,17.8721,11.3086,
0,0,17.8921,11.3086,
0,0,17.9123,11.3086,
0,0,17.9325,12.1797,
0,0,17.9527,12.1797,
0,0,17.9729,12.1797,
0,0,17.9931,12.1797,
0,0,18.0133,12.1797,
0,0,18.0335,13.0469,
0,0,18.054,13.0469,
0,0,18.0746,13.0469,
0,0,18.095,13.0469,
0,0,18.1155,13.6289,
0,0,18.1354,13.6289,
0,0,18.1559,13.6289,
0,0,18.1761,13.6289,
0,0,18.1967,13.6289,
0,0,18.2167,14.5,
0,0,18.2372,14.5,
0,0,18.2572,14.5,
0,0,18.2775,14.5,
0,0,18.2977,14.5,
0,0,18.318,15.0781,
0,0,18.3382,15.0781,
0,0,18.3589,15.0781,
0,0,18.3789,15.0781,
0,0,18.4005,15.0781,
0,0,18.4203,15.9492,
0,0,18.4395,15.9492,
0,0,18.461,15.9492,
0,0,18.4803,15.9492,
0,0,18.5005,15.9492,
0,0,18.5207,16.8164,
0,0,18.5409,16.8164,
0,0,18.5623,16.8164,
0,0,18.5814,16.8164,
0,0,18.6016,16.8164,
0,0,18.6218,17.9766,
0,0,18.642,17.9766,
0,0,18.6622,17.9766,
0,0,18.6825,17.9766,
0,0,18.703,17.9766,
0,0,18.7232,19.1367,
0,0,18.7434,19.1367,
0,0,18.7636,19.1367,
0,0,18.7838,19.1367,
0,0,18.804,19.1367,
0,0,18.8242,20.0078,
0,0,18.8444,20.0078,
0,0,18.8649,20.0078,
0,0,18.8852,20.0078,
0,0,18.9058,20.0078,
0,0,18.9257,20.8789,
0,0,18.9458,20.8789,
0,0,18.966,20.8789,
0,0,18.9862,20.8789,
0,0,19.0065,20.8789,
0,0,19.0266,21.75,
0,0,19.0468,21.75,
0,0,19.067,21.75,
0,0,19.0875,21.75,
0,0,19.1075,21.75,
0,0,19.1278,22.9062,
0,0,19.148,22.9062,
0,0,19.1682,22.9062,
0,0,19.1884,22.9062,
0,0,19.2086,22.9062,
0,0,19.2288,23.7773,
0,0,19.2494,23.7773,
0,0,19.2699,23.7773,
0,0,19.2895,23.7773,
0,0,19.3096,23.7773,
0,0,19.3299,24.3594,
0,0,19.35,24.3594,
0,0,19.3703,24.3594,
0,0,19.3907,24.3594,
0,0,19.4109,24.3594,
0,0,19.4313,25.2266,
0,0,19.4515,25.2266,
0,0,19.4718,25.2266,
0,0,19.492,25.2266,
0,0,19.5127,25.2266,
0,0,19.5324,26.0977,
0,0,19.5526,26.0977,
0,0,19.5728,26.0977,
0,0,19.5936,26.0977,
0,0,19.6134,26.0977,
0,0,19.6339,26.6797,
0,0,19.6537,26.6797,
0,0,19.6741,26.6797,
0,0,19.6956,26.6797,
0,0,19.716,27.8398,
0,0,19.7362,27.8398,
0,0,19.7569,27.8398,
0,0,19.777,27.8398,
0,0,19.7971,27.8398,
0,0,19.8172,28.418,
0,0,19.8374,28.418,
0,0,19.8578,28.418,
0,0,19.8781,28.418,
0,0,19.8983,28.418,
0,0,19.9185,28.707,
0,0,19.9387,28.707,
0,0,19.9589,28.707,
0,0,19.9794,28.707,
0,0,19.9994,28.707,
0,0,20.02,28.707,
0,0,20.0398,28.707,
0,0,20.0605,28.707,
0,0,20.0803,28.707,
0,0,20.1006,28.707,
0,0,20.1209,28.707,
0,0,20.1413,28.707,
0,0,20.1615,28.707,
0,0,20.1817,28.707,
0,0,20.2019,28.707,
0,0,20.2221,28.707,
0,0,20.2423,28.707,
0,0,20.2625,28.707,
0,0,20.2827,28.707,
0,0,20.3032,28.707,
0,0,20.3232,28.707,
0,0,20.3435,28.707,
0,0,20.3637,28.707,
0,0,20.3839,28.707,
0,0,20.4045,28.707,
0,0,20.4247,28.707,
0,0,20.445,28.707,
0,0,20.4655,28.707,
0,0,20.4861,28.707,
0,0,20.5063,28.707,
0,0,20.5265,29,
0,0,20.5468,29,
0,0,20.5669,29,
0,0,20.5873,29,
0,0,20.6075,29,
0,0,20.6277,28.707,
0,0,20.6479,28.707,
0,0,20.6681,28.707,
0,0,20.6887,28.707,
0,0,20.709,28.707,
0,0,20.7294,28.707,
0,0,20.7503,28.707,
0,0,20.77,28.707,
0,0,20.79,28.707,
0,0,20.8101,28.707,
0,0,20.8303,28.707,
0,0,20.8506,28.707,
0,0,20.8717,28.707,
0,0,20.8916,28.707,
0,0,20.9118,28.707,
0,0,20.932,28.707,
0,0,20.9522,28.707,
0,0,20.9724,28.707,
0,0,20.9927,28.707,
0,0,21.0129,28.707,
0,0,21.0331,28.707,
0,0,21.0533,28.707,
0,0,21.0739,28.707,
0,0,21.0939,28.707,
0,0,21.1144,28.707,
0,0,21.1343,28.707,
0,0,21.1554,28.707,
0,0,21.1755,28.707,
0,0,21.1961,28.707,
0,0,21.2161,28.707,
0,0,21.2367,28.707,
0,0,21.2567,28.707,
0,0,21.2767,28.707,
0,0,21.2971,28.707,
0,0,21.3173,28.707,
0,0,21.3375,28.707,
0,0,21.3581,28.707,
0,0,21.3779,28.707,
0,0,21.3981,28.707,
0,0,21.4183,28.707,
0,0,21.4386,28.707,
